,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.0,0.0,0.0,0.0,0.2688594185608225,0.1378732233241921,-0.17650987582429986,0.06405480329760838,-0.5060899475554931,0.2101850164700149,-0.4581594168837405,0.3130663742933305,-0.38543603822182665,0.33012260336663507,0.0,-0.2993467501769427,-0.4861211039835794,-0.49662572589432763,-0.5545251359012918,-0.5808667140807505,-0.6027743013291682,-0.6159341587191498,-0.6211230937718514,-0.6210983101193791,-0.6149196178304706,0.0,-0.21655142880829634,-0.08223330997399729,-0.19748277352014604,-0.13709528231218573,-0.20747781798179576,-0.17837393977443228,-0.24336417290622023,-0.21422403433888126,-0.2837286650667975,-0.24157719225782154
1,0.0,0.0,0.0,0.0,2.2169462670244005,2.254138534092514,2.492850810430458,2.13927120361961,1.3611608857894095,1.4080461783635287,0.12388009688403691,0.7604556828608756,-0.24868341680316977,0.47796344543245767,0.0,1.4177833837688703,1.524269605292307,1.5590922226334323,1.613564140910115,1.6441869301383183,1.670061235723023,1.684085593773954,1.6886418804261987,1.6834992706498877,1.6689046255038258,0.0,0.26935771650669843,0.602587581468745,0.6232411548679193,0.6559922626819972,0.7046958498738344,0.6877126318259073,0.7196924249443314,0.6948033884048969,0.7098843084309919,0.6799983371160145
2,0.0,0.0,0.0,0.0,2.2189879745871117,2.4736764393851103,2.600796999142869,2.3159554919370415,1.506499167123424,1.5162225292672598,0.1905603819261413,0.8043718014871681,-0.22516929760812865,0.4928454186834389,0.0,1.24199405653199,1.359877618866818,1.341499484316853,1.3799900660026865,1.380194391054431,1.3825697402408483,1.3716045270973614,1.3537419746634187,1.3274093201050021,1.2940476483424908,0.0,0.15963415203357478,0.4651126585412475,0.4536239836538907,0.49328423113227626,0.51561764876899,0.5066506629584209,0.5161254161959818,0.5004306882468519,0.494823337666171,0.4780189307646608
3,0.0,0.0,0.0,0.0,-0.5102818914223616,-1.2970683455068917,0.039702280835664926,-1.3731209816233552,1.153154874835527,-1.4778387244984252,1.3169199620622973,-1.2614176750512924,1.0829870583373296,-0.9721219031112284,0.0,-0.035286726760206125,-0.40211610478381005,-0.3535242852243901,-0.4490366054613339,-0.47426845204355284,-0.5108529531784698,-0.5316571928454802,-0.5472064968020369,-0.5556768588200551,-0.558069010967775,0.0,-1.0779683845582495,-1.274352230601044,-1.5681203350193795,-1.3896018381299464,-1.573269528331593,-1.4042142808254583,-1.531978869857597,-1.3637359716031783,-1.4712589440734376,-1.2827324139828153
4,0.0,0.0,0.0,0.0,-0.756734319736596,-1.3744274756834862,0.2058106901183841,-1.6691728997340443,1.745507389336143,-2.0434663251313445,2.023111966937579,-1.9303767648458356,1.7717022962108862,-1.6326961933338031,0.0,-0.06863235529526857,-0.4246329549896513,-0.3761259794496974,-0.47375895788986827,-0.4954414563326034,-0.5317188973340653,-0.5499341704439864,-0.5640391247795292,-0.5704359780445881,-0.5711855378871065,0.0,-0.8728662856628681,-1.080369613559615,-1.3349537294338587,-1.1937680123777545,-1.3675710253197513,-1.2283430460426452,-1.3549844574978305,-1.212699275899246,-1.3219209294600076,-1.1574390601244677
5,0.0,0.0,0.0,0.0,0.5888468492974316,0.49581221977614764,0.18867929503508704,0.36088405443368793,-0.3708878112369437,0.3700715171723247,-0.47101638379141403,0.38257601202575614,-0.41401989086745283,0.3625018559369445,0.0,1.8494847065592903,1.9143664496424853,2.0715417678770387,2.1692207095212797,2.279596841121212,2.372965921310563,2.461349814232612,2.5370753666593644,2.603100391061842,2.656287469168772,0.0,0.26238527871178197,0.48345733967875426,0.5004554636322498,0.511928446932228,0.5327435929394688,0.5148695909382573,0.5202334531843992,0.5000185050751519,0.4907185143813606,0.47132373133993183
6,0.0,0.0,0.0,0.0,0.9490041058673553,1.0683925632933469,0.7282970758098362,0.8064348352832067,-0.03561069781891286,0.5874222436180316,-0.38886721894189685,0.4521111841999686,-0.4016273375440356,0.3825667514733891,0.0,1.8973174139855942,2.069030964017448,2.202332578600966,2.344524503441253,2.4741624186015456,2.5986572518360975,2.7154209788061867,2.8216184820317904,2.918194293234991,3.0020311482117257,0.0,0.22520207716718857,0.47820340390713323,0.48091547464509543,0.5023931438768755,0.5221572368115582,0.5071966080857673,0.512951317998635,0.49428574435927347,0.4853853986326561,0.46711164562986185
7,0.0,0.0,0.0,0.0,0.8710324862260747,0.9135184892109713,0.5844244296749632,0.6880944861192055,-0.13980454601358067,0.5286162366861544,-0.4191717709078948,0.43344358030912605,-0.40819874638716835,0.37749685106644937,0.0,0.7594120004043421,0.8535215667324799,0.7726069436076471,0.7576760051350521,0.7083520400097545,0.6655300417768881,0.6147461423357293,0.5635048578497608,0.5098289139346208,0.4562525714421578,0.0,0.5629954226400852,0.918573701412189,1.026474584678055,1.033489128219602,1.1449118043006385,1.1091987223174362,1.195578219704903,1.151514455329035,1.2184365511288129,1.161028292898409
8,0.0,0.0,0.0,0.0,0.5779036459153878,0.7220188638712842,0.297095975894772,0.4912326795438112,-0.2930515896874599,0.4255108105204541,-0.45312321623794044,0.3990582252164273,-0.4119783247874371,0.36713697475013884,0.0,0.5405711055107384,0.6455160656639107,0.5360372986903794,0.5139627196717144,0.45274406926473465,0.4033943293712947,0.347475887672832,0.2942837858418958,0.24085666118899976,0.19010404030387087,0.0,0.5172769778064203,0.8585750169518354,0.9482167457180155,0.9564335051823475,1.05273323793964,1.0188765235214832,1.0917536480706616,1.0503201317727424,1.1042335427536834,1.051702347783224
9,0.0,0.0,0.0,0.0,0.14400852582768967,0.11500459189939112,-0.2607883296437961,0.08697203459253455,-0.5757688051070635,0.2507625198153507,-0.5014231569699327,0.3436282254107063,-0.410137378129036,0.3483416382997618,0.0,0.3275656824635046,0.3781782907372005,0.2717152508311042,0.2341921692792175,0.1687749874398647,0.1164194083985473,0.06119625904360556,0.011702961975990715,-0.03550880466907685,-0.07758432782980074,0.0,0.05967603880008988,0.3138294070013201,0.24345604858670353,0.28419555761367526,0.2645119036832435,0.2624906254242294,0.23868558915670535,0.2340811549977357,0.1993673519679962,0.20045858617331958
