,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.0,0.0,0.0,0.0,0.4475932685459793,-0.16158304504826362,-0.13859800927505678,-0.0707859592635049,-0.48655401202556364,0.16378042594683279,-0.45035748707934997,0.30374670274120996,-0.38541996635364895,0.3307761298868217,0.0,1.504385022952879,1.4585898351011877,1.5698013304577323,1.5867967147153823,1.6275825246042215,1.6447736257874856,1.6578348347549277,1.6587304215265166,1.6512275045657774,1.6340861328360519,0.0,0.4274422309491795,0.6953435276960372,0.7623712695750581,0.7667300245086454,0.8301624881548229,0.8011176184987522,0.8433076586328124,0.8093873379267196,0.8340211360520055,0.7944099276604688
1,0.0,0.0,0.0,0.0,0.40737609627266563,0.40850499066285867,-0.012376874183348392,0.2651144279455868,-0.4627123817560329,0.31996875788646806,-0.4838712978271702,0.36349737854943986,-0.41096882522708783,0.3545923268975662,0.0,0.3191606236280882,0.2920791579885861,0.23674388292274634,0.17961689001301498,0.12379754391581657,0.0693915854099058,0.01698965652248907,-0.031205340957705316,-0.0762095451639446,-0.11614300487041924,0.0,0.707549878864074,0.9460642682573783,1.0866137670880356,1.052758499445492,1.1583527038372048,1.1083757996507426,1.1854562082632127,1.133648961517017,1.191620331885404,1.1297915451466407
2,0.0,0.0,0.0,0.0,-0.7199392572184254,-0.5048523517718678,-0.8682116624696945,-0.2530376131693897,-0.6711602316781183,0.06693494619016778,-0.40972520201717866,0.22539831037260494,-0.3181429162431173,0.26582980430040426,0.0,-0.8446149291470205,-0.8697853606476315,-0.8833127252915708,-0.8768488973647917,-0.8698522868610258,-0.8513984153123101,-0.8312011635317084,-0.8049063231939019,-0.7771194100491978,-0.7462295409628834,0.0,-0.3535459195993101,-0.2415898470366278,-0.3852874423271043,-0.3085723260361111,-0.3986864598897028,-0.3537547473183347,-0.43266108785421475,-0.3875673815547592,-0.46793736381203715,-0.40754429865756
3,0.0,0.0,0.0,0.0,-0.6242213188036088,-0.5053352207391879,-0.883460951376407,-0.2020914727150927,-0.7515138802380791,0.1319040794676839,-0.47481549238150195,0.27588773440600056,-0.3607708069520741,0.29967766522130934,0.0,-1.3367458690846614,-1.255620096667129,-1.22893411397549,-1.1619413199091495,-1.1091591500525848,-1.0480337801453468,-0.9916700357289147,-0.9346336777696862,-0.8809078289820572,-0.8287206469477335,0.0,-1.9643836571176587,-1.9947373978925342,-2.4233090673177866,-2.0580586687594273,-2.249086715525855,-1.9556468586916054,-2.0656841465547764,-1.8011131269450384,-1.8879438775271664,-1.6192297439440801
4,0.0,0.0,0.0,0.0,-0.777094718145295,-0.6669042677504547,-0.5187812289401532,-0.6075438893400178,-0.10563716397876252,-0.36157833067158407,0.028449369236496515,-0.11751070605149246,-0.023506136748638027,0.02836095701182939,0.0,-0.9865451990151942,-0.9151615052565819,-0.9589019759279106,-0.9332538897711957,-0.9220192299575739,-0.8955745602276851,-0.8686924475886432,-0.8364341356960807,-0.8031167340236051,-0.7676378118543439,0.0,0.07411344001098898,0.330116246266278,0.2860440752524777,0.3245505163366722,0.3172663702330371,0.31441967896296036,0.29896787077584386,0.29253399259305973,0.2647493470535037,0.2622004824119634
5,0.0,0.0,0.0,0.0,-1.330542008517279,-1.315557081049588,0.031062458201998922,-1.5956676088910187,1.72290371541803,-2.1317774304126007,2.2547224378380832,-2.2618439759051077,2.2270609504135326,-2.1805142330732337,0.0,-2.1355501127628487,-2.384352193302715,-1.8942330171275086,-1.7032997524071827,-1.474475806732688,-1.3197268862761244,-1.1775286192279986,-1.0706190069465815,-0.972844326841989,-0.8962001475368072,0.0,-1.36088024815791,-1.6035847618317578,-1.8824120038651602,-1.659394436884158,-1.842338629126655,-1.629451097517124,-1.752983918508127,-1.5479288933914628,-1.6497280873676945,-1.4290977112023293
6,0.0,0.0,0.0,0.0,-1.5307041487990511,-1.3229554550276426,0.2082833952542955,-1.9483452989630752,2.617458072574766,-3.161861725918098,3.779478620494069,-3.947128416524648,4.22900866751767,-4.378173610579964,0.0,-3.012141321331116,-2.5996899210639297,-2.0812914746511706,-1.7889661847412701,-1.5118593266708944,-1.3514506857289592,-1.1813554852035146,-1.0844374701987798,-0.9690696028402473,-0.9042915958611908,0.0,-2.618515551359907,-2.559065228637546,-3.0627838175150894,-2.5422696871938766,-2.7148228485016275,-2.3169556932821247,-2.396542899060831,-2.0575503251528957,-2.1183880621060918,-1.7948627701888997
7,0.0,0.0,0.0,0.0,2.346967134123568,2.650459801376424,2.905783355236857,2.5429977679578104,1.8126113347274222,1.684654862707201,0.3261971802335091,0.8788107368987244,-0.17643111986482268,0.5192164482183191,0.0,1.211533275793591,1.3123214436549955,1.297603401595746,1.3304040117897575,1.3277380359549849,1.3264422389045298,1.3122078364485303,1.2913221023284067,1.2622759566603698,1.2266240534393833,0.0,0.08879606469950306,0.39128143072056204,0.3567308803187522,0.40417492994805765,0.4121447233748137,0.4088179173216599,0.40697508969825763,0.39704472863783796,0.3812952538706244,0.37213981632457527
8,0.0,0.0,0.0,0.0,0.47448450008320137,0.2881515067196211,-0.053062536309039975,0.22813807302979358,-0.5166555444685192,0.320405202043521,-0.5073572064943811,0.37074253602916457,-0.42053799184827645,0.35956484529943855,0.0,0.6940040710415747,0.7285426155267594,0.7015933609867768,0.6783215372332612,0.6402676622166157,0.599352390406656,0.5527698621922219,0.5043355167709542,0.45365516754662094,0.4028704782199495,0.0,0.22662619702497894,0.5574787224986826,0.5765728531117279,0.6142370405854765,0.6596491645087922,0.6464981194478377,0.6752344447338257,0.653572690272658,0.6654763524743313,0.6390858676520567
9,0.0,0.0,0.0,0.0,-0.4609658229817925,-0.13466629768727698,-0.8418769497204324,-0.004441902473509903,-0.8625056895122495,0.26175663277312683,-0.5799335911414641,0.3615751210228634,-0.43031539472587604,0.3552213649595329,0.0,-0.9954544873382349,-0.9078005116822674,-0.9380636430868536,-0.9093041929824771,-0.8993466349342452,-0.8738755725699573,-0.8499153270911278,-0.8198614972450095,-0.7892720518567239,-0.7559528796285778,0.0,0.1854184405966191,0.5283177129415733,0.558901523677996,0.6027234245348992,0.6540798230142303,0.6451737247178719,0.67778038790695,0.6588377887168763,0.6739204378043253,0.6490279101701556
10,0.0,0.0,0.0,0.0,-1.2524247771723667,-2.04319207656919,1.8049662124319845,-4.0524265146464975,6.917392362558982,-7.432814211946871,9.443651765514991,-9.69883068372769,10.620040341043625,-11.029659147221672,0.0,-2.9331464835050873,-2.750122659987543,-2.060883457164198,-1.836188776646931,-1.4904417227311286,-1.3799045601798077,-1.1581299350469032,-1.109255060662607,-0.9451257233556292,-0.9288014455819965,0.0,-3.2235892911718254,-3.442049042728709,-3.8129783284240397,-3.111779153989267,-3.203856969136849,-2.6692214407983617,-2.691130711785474,-2.26745101132214,-2.291342149404545,-1.9159685011656695
